dataset,num_nodes,num_edges,impl,seed,time,remove_n,dag_nnz,dag_fdr,dag_tpr,dag_fpr,dag_precision,dag_recall,dag_F1,dag_shd,dag_sid,cpdag_nnz,cpdag_fdr,cpdag_tpr,cpdag_fpr,cpdag_precision,cpdag_recall,cpdag_F1,cpdag_shd,cpdag_sid_low,cpdag_sid_high,AP,CIT_Precision,CIT_Recall,CIT_F1,prior_filename,prior_forbidden_length,prior_forbidden_Precision,prior_forbidden_Recall,prior_forbidden_F1,prior_required_length,prior_required_Precision,prior_required_Recall,prior_required_F1
dag_10_nodes_10_edges_degrees_ER,10,10,org,1532,0.2936630873009562,82,8.0,0.325,0.54,0.07428,0.675,0.54,0.60002,4.6,23.4,8.0,0.125,0.7,0.0286,0.625,0.5,0.5556,3.0,17.0,30.0,0.9633177491444876,0.9875,0.5808823529411765,0.7314814814814816,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,1009,0.2557251178659498,71,9.0,0.3999799999999999,0.54,0.10286,0.60002,0.54,0.56842,4.6,25.0,9.0,0.1111,0.8,0.0286,0.6667,0.6,0.6316,2.0,12.0,31.0,0.9792289189182324,1.0,0.6259541984732825,0.7699530516431926,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,2250,0.3216067869216203,86,10.0,0.44,0.5599999999999999,0.12572,0.5599999999999999,0.5599999999999999,0.5599999999999999,4.4,24.4,10.0,0.26,0.74,0.07428,0.54,0.54,0.54,2.6,16.6,30.8,0.9715020892062808,0.989247311827957,0.5974025974025974,0.7449392712550607,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,4447,0.3010520548559725,76,11.0,0.30906,0.76,0.0971399999999999,0.69094,0.76,0.7238,3.4,13.6,11.0,0.21816,0.86,0.0685399999999999,0.60002,0.6599999999999999,0.6286,2.4,9.4,27.2,0.9649719244453148,1.0,0.6474820143884892,0.7860262008733624,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,2415,0.2680526645854115,72,9.0,0.37774,0.5599999999999999,0.09714,0.62226,0.5599999999999999,0.5894600000000001,4.4,23.6,9.0,0.1111,0.8,0.0286,0.6667,0.6,0.6316,2.0,12.0,31.0,0.9650909226022524,0.9863013698630136,0.5853658536585366,0.7346938775510202,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,3595,0.2862520357593894,82,9.0,0.31108,0.62,0.07998,0.6889200000000001,0.62,0.65262,3.8,20.2,9.0,0.1111,0.8,0.0286,0.6667,0.6,0.6316,2.0,12.0,31.0,0.9438720955605138,1.0,0.59375,0.7450980392156863,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,4187,0.1503884028643369,37,8.0,0.35,0.52,0.07998,0.65,0.52,0.5778000000000001,4.8,24.8,8.0,0.125,0.7,0.0286,0.625,0.5,0.5556,3.0,17.0,30.0,0.9738317943569006,0.9571428571428572,0.7444444444444445,0.8375,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,4135,0.2306532822549343,67,9.0,0.26664,0.6599999999999999,0.06856,0.73336,0.6599999999999999,0.69474,3.4,17.6,9.0,0.1111,0.8,0.0286,0.6667,0.6,0.6316,2.0,12.0,31.0,0.9751097829672112,1.0,0.5929203539823009,0.7444444444444445,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,5174,0.2596849449910223,68,9.0,0.35552,0.5800000000000001,0.09142,0.6444799999999999,0.5800000000000001,0.6105200000000001,4.2,23.8,9.0,0.1111,0.8,0.0286,0.6667,0.6,0.6316,2.0,12.0,31.0,0.9804397415342052,1.0,0.5966386554621849,0.7473684210526316,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,5303,0.2902323701418936,87,9.0,0.37774,0.5599999999999999,0.09714,0.62226,0.5599999999999999,0.5894600000000001,4.4,23.2,9.0,0.1111,0.8,0.0286,0.6667,0.6,0.6316,2.0,12.0,31.0,0.96049182365263,0.9759036144578314,0.574468085106383,0.7232142857142858,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,3942,0.3165326328016817,84,10.0,0.2799999999999999,0.72,0.07998,0.72,0.72,0.72,2.8,13.2,10.0,0.12,0.8800000000000001,0.03426,0.5800000000000001,0.5800000000000001,0.5800000000000001,1.2,7.2,32.0,0.9706438561363192,1.0,0.631578947368421,0.7741935483870968,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,2778,0.401790773961693,108,9.0,0.2222,0.7000000000000001,0.0571333333333333,0.7778,0.7000000000000001,0.7368333333333333,4.0,13.0,9.0,0.1111,0.8000000000000002,0.0286,0.5556,0.5,0.5263,3.0,10.0,30.0,0.961693048725136,1.0,0.5723684210526315,0.7280334728033473,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,2804,0.1842512101866305,47,8.0,0.35,0.52,0.07998,0.65,0.52,0.5778000000000001,4.8,25.6,8.0,0.15,0.68,0.0343,0.625,0.5,0.5556,3.4,17.6,29.4,0.973668222760949,1.0,0.6630434782608695,0.7973856209150326,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,2145,0.4965894580818712,127,11.0,0.52728,0.52,0.16572,0.47272,0.52,0.49524,5.8,26.8,11.0,0.3636,0.7,0.1143,0.4545,0.5,0.4762,4.0,19.0,32.0,0.9567419813038326,0.9827586206896552,0.5643564356435643,0.7169811320754716,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,150,0.3125457447022199,75,10.0,0.3,0.6999999999999998,0.0857,0.6999999999999998,0.6999999999999998,0.6999999999999998,3.0,15.0,10.0,0.2,0.8000000000000002,0.0571,0.5,0.5,0.5,2.0,12.0,32.0,0.9744921215772422,1.0,0.7151898734177216,0.8339483394833949,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,8823,0.3046510829590261,77,10.0,0.48,0.52,0.13716,0.52,0.52,0.52,4.8,26.8,10.0,0.3,0.7,0.0857,0.5,0.5,0.5,3.0,19.0,32.0,0.9766211831588136,1.0,0.6848484848484848,0.8129496402877697,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,4669,0.225970119703561,62,9.0,0.28886,0.6399999999999999,0.07428,0.7111400000000001,0.6399999999999999,0.6736800000000001,3.6,18.2,9.0,0.1111,0.8,0.0286,0.6667,0.6,0.6316,2.0,12.0,31.0,0.973347231728277,1.0,0.6434782608695652,0.7830687830687831,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,6131,0.3388276807963848,87,10.0,0.2799999999999999,0.72,0.07998,0.72,0.72,0.72,2.8,16.2,10.0,0.1,0.9,0.0286,0.7,0.7,0.7,1.0,7.0,26.0,0.9778497440381428,0.9827586206896552,0.6514285714285715,0.7835051546391754,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,2617,0.4205827307887375,99,11.4,0.47272,0.6,0.15428,0.52728,0.6,0.56106,5.4,22.2,11.4,0.20908,0.9,0.0685399999999999,0.61516,0.7,0.6545799999999999,2.4,7.0,26.0,0.9633990966032892,0.9901960784313726,0.6196319018404908,0.7622641509433963,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,7166,0.2359718587249517,60,9.0,0.13332,0.7799999999999999,0.03428,0.86668,0.7799999999999999,0.82104,2.2,9.8,9.0,0.0,0.9,0.0,0.6667,0.6,0.6316,1.0,5.0,31.0,0.972903587375894,1.0,0.6410256410256411,0.7812500000000001,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,1428,0.2486406723037362,65,9.0,0.1111,0.7999999999999999,0.0285666666666666,0.8889,0.7999999999999999,0.8421,2.0,8.0,9.0,0.0,0.9,0.0,0.6667,0.6,0.6316,1.0,5.0,31.0,0.972126998192598,1.0,0.6129032258064516,0.76,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,8328,0.4534828322939574,105,11.0,0.52728,0.52,0.16572,0.47272,0.52,0.49524,5.8,26.8,11.0,0.3636,0.7,0.1143,0.4545,0.5,0.4762,4.0,19.0,32.0,0.9670974381131447,0.9793103448275862,0.696078431372549,0.813753581661891,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,8289,0.2071475191041827,51,9.0,0.31108,0.6199999999999999,0.07998,0.6889200000000001,0.6199999999999999,0.65262,3.8,20.8,9.0,0.1111,0.8,0.0286,0.6667,0.6,0.6316,2.0,12.0,31.0,0.961071057238427,0.9565217391304348,0.6470588235294118,0.7719298245614036,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,5978,0.3229032228700816,87,9.0,0.3333,0.6,0.0857,0.6667,0.6,0.631575,4.0,21.5,9.0,0.2222,0.7,0.0571,0.6667,0.6,0.6316,4.0,15.0,28.0,0.9544783014257688,1.0,0.5691056910569106,0.7253886010362695,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,5511,0.2645808001980185,76,9.0,0.13332,0.78,0.03428,0.86668,0.78,0.82104,2.2,9.8,9.0,0.0,0.9,0.0,0.6667,0.6,0.6316,1.0,5.0,31.0,0.9747757087417028,1.0,0.5984848484848485,0.7488151658767772,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,5864,0.2303922502323985,66,8.0,0.35,0.52,0.07998,0.65,0.52,0.5778000000000001,4.8,24.8,8.0,0.125,0.7,0.0286,0.625,0.5,0.5556,3.0,17.0,30.0,0.9812946283386051,1.0,0.5648148148148148,0.7218934911242603,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,606,0.2707312838174402,63,10.0,0.42,0.58,0.1200199999999999,0.58,0.58,0.58,4.2,24.2,10.0,0.3,0.7,0.0857,0.5,0.5,0.5,3.0,19.0,32.0,0.98163735118895,1.0,0.7202797202797203,0.8373983739837398,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,1933,0.2939022751525044,74,10.0,0.14,0.8600000000000001,0.03998,0.8600000000000001,0.8600000000000001,0.8600000000000001,1.4,5.4,10.0,0.0,1.0,0.0,0.7,0.7,0.7,0.0,0.0,32.0,0.9748526476563486,1.0,0.7225806451612903,0.8389513108614232,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,6071,0.204064083751291,53,9.0,0.3333,0.6,0.0857,0.6667000000000001,0.6,0.6315600000000001,4.0,21.8,9.0,0.1111,0.8,0.0286,0.6667,0.6,0.6316,2.0,12.0,31.0,0.9760015871152188,0.9863013698630136,0.6728971962616822,0.7999999999999999,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,5504,0.2776643317192793,66,10.0,0.1999999999999999,0.7999999999999999,0.05714,0.7999999999999999,0.7999999999999999,0.7999999999999999,2.0,9.6,10.0,0.12,0.8800000000000001,0.03426,0.5800000000000001,0.5800000000000001,0.5800000000000001,1.2,7.2,32.0,0.984258453642438,1.0,0.7105263157894737,0.8307692307692308,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,5163,0.3220814112573862,85,9.0,0.3999799999999999,0.5399999999999999,0.10286,0.60002,0.5399999999999999,0.56842,4.6,24.4,9.0,0.1111,0.8,0.0286,0.6667,0.6,0.6316,2.0,12.0,31.0,0.9490073516102352,1.0,0.5474452554744526,0.7075471698113208,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,2406,0.315428399015218,83,10.0,0.44,0.5599999999999999,0.12572,0.5599999999999999,0.5599999999999999,0.5599999999999999,4.4,25.6,10.0,0.3,0.7,0.0857,0.5,0.5,0.5,3.0,19.0,32.0,0.97100837148605,0.9805825242718448,0.6474358974358975,0.77992277992278,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,304,0.2587884841486811,66,9.0,0.3333199999999999,0.6,0.0857199999999999,0.66668,0.6,0.63158,4.0,21.2,9.0,0.1111,0.8,0.0286,0.6667,0.6,0.6316,2.0,12.0,31.0,0.9857487809224412,1.0,0.6033057851239669,0.7525773195876289,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,3391,0.3114382065832615,85,9.0,0.3333,0.6,0.0857,0.6667,0.6,0.63158,4.0,21.8,9.0,0.1111,0.8,0.0286,0.6667,0.6,0.6316,2.0,12.0,31.0,0.9752262997261348,1.0,0.5413533834586466,0.7024390243902439,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,359,0.3959989212453365,90,11.0,0.31815,0.75,0.1,0.68185,0.75,0.7142999999999999,3.5,13.5,11.0,0.2727,0.8,0.0857,0.4545,0.5,0.4762,4.0,12.0,29.0,0.9705711610994184,0.9669421487603306,0.6428571428571429,0.7722772277227723,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,9096,0.2933750981464982,67,10.0,0.4399999999999999,0.56,0.12572,0.56,0.56,0.56,4.4,25.2,10.0,0.26,0.74,0.07428,0.54,0.54,0.54,2.6,16.6,30.8,0.976850317455288,1.0,0.7467532467532467,0.8550185873605948,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,3533,0.3780656782910228,106,10.0,0.44,0.5599999999999999,0.12572,0.5599999999999999,0.5599999999999999,0.5599999999999999,4.4,25.6,10.0,0.3,0.7,0.0857,0.5,0.5,0.5,3.0,19.0,32.0,0.9647258615252848,0.9882352941176472,0.5419354838709678,0.7000000000000001,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,4125,0.2306916061788797,65,9.0,0.27775,0.6499999999999999,0.0713999999999999,0.7222500000000001,0.6499999999999999,0.6842,4.5,14.5,9.0,0.2222,0.7,0.0571,0.5556,0.5,0.5263,4.0,13.0,30.0,0.9647053873598376,0.9836065573770492,0.5769230769230769,0.7272727272727272,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,3094,0.3279998037032783,75,10.2,0.37272,0.6399999999999999,0.1085799999999999,0.6272800000000001,0.6399999999999999,0.63334,3.8,20.4,10.2,0.1163599999999999,0.9,0.0343,0.68728,0.7,0.6933400000000001,1.2,7.0,27.0,0.9727561217089448,1.0,0.7124183006535948,0.83206106870229,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,org,6398,0.2643462787382304,62,10.0,0.36,0.64,0.10286,0.64,0.64,0.64,3.6,20.0,10.0,0.1,0.9,0.0286,0.7,0.7,0.7,1.0,7.0,26.0,0.9836869891931128,0.9906542056074766,0.726027397260274,0.8379446640316205,dag_10_nodes_10_edges_degrees_ER,,,,,,,,
dag_10_nodes_10_edges_degrees_ER,10,10,new,7816,0.2718666158616543,73,10.0,0.2199999999999999,0.7799999999999999,0.06284,0.7799999999999999,0.7799999999999999,0.7799999999999999,2.2,13.4,10.0,0.1,0.9,0.0286,0.7,0.7,0.7,1.0,7.0,26.0,0.9809687769633176,0.9897959183673468,0.6598639455782312,0.7918367346938775,dag_10_nodes_10_edges_degrees_ER,13.0,1.0,0.1625,0.27956989250000003,3.0,0.0,0.0,0.0
dag_10_nodes_10_edges_degrees_ER,10,10,new,3578,0.4765068767592311,112,11.0,0.4909,0.5599999999999999,0.1543,0.5090999999999999,0.5599999999999999,0.5333399999999999,5.4,26.6,11.0,0.3636,0.7,0.1143,0.2727,0.3,0.2857,5.0,19.0,39.0,0.9663012547248137,1.0,0.6373056994818653,0.7784810126582279,dag_10_nodes_10_edges_degrees_ER,13.0,1.0,0.1625,0.27956989250000003,3.0,0.0,0.0,0.0
dag_10_nodes_10_edges_degrees_ER,10,10,new,2656,0.2031662589870393,52,9.0,0.2222,0.7,0.0571199999999999,0.7778,0.7,0.73682,3.0,17.0,9.0,0.1111,0.8,0.0286,0.6667,0.6,0.6316,2.0,12.0,31.0,0.9644731378225542,0.9743589743589745,0.6972477064220184,0.8128342245989306,dag_10_nodes_10_edges_degrees_ER,13.0,1.0,0.1625,0.27956989250000003,3.0,0.0,0.0,0.0
dag_10_nodes_10_edges_degrees_ER,10,10,new,2688,0.2163540199398994,60,9.0,0.24442,0.68,0.06284,0.75558,0.68,0.71578,3.2,18.4,9.0,0.1111,0.8,0.0286,0.6667,0.6,0.6316,2.0,12.0,31.0,0.9599180180214713,0.9861111111111112,0.6635514018691588,0.7932960893854748,dag_10_nodes_10_edges_degrees_ER,13.0,1.0,0.1625,0.27956989250000003,3.0,0.0,0.0,0.0
dag_10_nodes_10_edges_degrees_ER,10,10,new,2494,0.208307493943721,55,9.0,0.28886,0.6399999999999999,0.07428,0.7111400000000001,0.6399999999999999,0.6736800000000001,3.6,21.0,9.0,0.1111,0.8,0.0286,0.6667,0.6,0.6316,2.0,12.0,31.0,0.9760264883471856,0.9746835443037974,0.7064220183486238,0.8191489361702128,dag_10_nodes_10_edges_degrees_ER,13.0,1.0,0.1625,0.27956989250000003,3.0,0.0,0.0,0.0
dag_10_nodes_10_edges_degrees_ER,10,10,new,183,0.2155614830553531,56,9.0,0.28886,0.64,0.07428,0.71114,0.64,0.6736800000000001,3.6,21.2,9.0,0.1111,0.8,0.0286,0.6667,0.6,0.6316,2.0,12.0,31.0,0.9731936051397624,0.9625,0.6637931034482759,0.7857142857142857,dag_10_nodes_10_edges_degrees_ER,13.0,1.0,0.1625,0.27956989250000003,3.0,0.0,0.0,0.0
dag_10_nodes_10_edges_degrees_ER,10,10,new,7977,0.1982427798211574,49,9.0,0.28886,0.64,0.07428,0.7111400000000001,0.64,0.6736800000000001,3.6,20.8,9.0,0.1111,0.8,0.0286,0.6667,0.6,0.6316,2.0,12.0,31.0,0.970170914376196,0.9418604651162792,0.7168141592920354,0.814070351758794,dag_10_nodes_10_edges_degrees_ER,13.0,1.0,0.1625,0.27956989250000003,3.0,0.0,0.0,0.0
dag_10_nodes_10_edges_degrees_ER,10,10,new,3199,0.2293552309274673,65,8.0,0.25,0.6,0.0571249999999999,0.75,0.6,0.6667000000000001,4.0,22.0,8.0,0.125,0.7,0.0286,0.625,0.5,0.5556,3.0,17.0,30.0,0.9597701467015722,0.9836065573770492,0.5555555555555556,0.7100591715976332,dag_10_nodes_10_edges_degrees_ER,13.0,1.0,0.1625,0.27956989250000003,3.0,0.0,0.0,0.0
dag_10_nodes_10_edges_degrees_ER,10,10,new,316,0.308683892711997,82,10.0,0.4,0.6,0.1143,0.6,0.6,0.6,4.0,24.0,10.0,0.3,0.7,0.0857,0.5,0.5,0.5,3.0,19.0,32.0,0.9720037646852536,1.0,0.6122448979591837,0.759493670886076,dag_10_nodes_10_edges_degrees_ER,13.0,1.0,0.1625,0.27956989250000003,3.0,0.0,0.0,0.0
dag_10_nodes_10_edges_degrees_ER,10,10,new,8266,0.1935173948295414,50,9.0,0.24442,0.68,0.06284,0.75558,0.68,0.71578,3.2,17.6,9.0,0.1111,0.8,0.0286,0.6667,0.6,0.6316,2.0,12.0,31.0,0.9810548765438846,1.0,0.6857142857142857,0.8135593220338984,dag_10_nodes_10_edges_degrees_ER,13.0,1.0,0.1625,0.27956989250000003,3.0,0.0,0.0,0.0
dag_10_nodes_10_edges_degrees_ER,10,10,new,1532,0.2964652259834111,82,8.0,0.25,0.6,0.0571249999999999,0.75,0.6,0.6667000000000001,4.0,22.0,8.0,0.125,0.7,0.0286,0.625,0.5,0.5556,3.0,17.0,30.0,0.9633177491444876,0.9875,0.5808823529411765,0.7314814814814816,dag_10_nodes_10_edges_degrees_ER,13.0,1.0,0.1625,0.27956989250000003,3.0,0.0,0.0,0.0
dag_10_nodes_10_edges_degrees_ER,10,10,new,1009,0.2540048570372164,71,9.0,0.28886,0.64,0.07428,0.71114,0.64,0.6736800000000001,3.6,21.2,9.0,0.1111,0.8,0.0286,0.6667,0.6,0.6316,2.0,12.0,31.0,0.9792289189182324,1.0,0.6259541984732825,0.7699530516431926,dag_10_nodes_10_edges_degrees_ER,13.0,1.0,0.1625,0.27956989250000003,3.0,0.0,0.0,0.0
dag_10_nodes_10_edges_degrees_ER,10,10,new,2250,0.3274659770540893,86,10.0,0.36,0.6399999999999999,0.10286,0.6399999999999999,0.6399999999999999,0.6399999999999999,3.6,21.2,10.0,0.2599999999999999,0.7399999999999999,0.07428,0.54,0.54,0.54,2.6,16.6,30.8,0.9715020892062808,0.989247311827957,0.5974025974025974,0.7449392712550607,dag_10_nodes_10_edges_degrees_ER,13.0,1.0,0.1625,0.27956989250000003,3.0,0.0,0.0,0.0
dag_10_nodes_10_edges_degrees_ER,10,10,new,4447,0.3028356810100376,76,11.0,0.2908799999999999,0.78,0.09142,0.70912,0.78,0.74286,3.2,13.0,11.0,0.21816,0.86,0.0685399999999999,0.60002,0.6599999999999999,0.6286,2.4,9.4,27.2,0.9649719244453148,1.0,0.6474820143884892,0.7860262008733624,dag_10_nodes_10_edges_degrees_ER,13.0,1.0,0.1625,0.27956989250000003,3.0,0.0,0.0,0.0
dag_10_nodes_10_edges_degrees_ER,10,10,new,2415,0.2628127592615783,72,9.0,0.28886,0.6399999999999999,0.07428,0.7111400000000001,0.6399999999999999,0.6736800000000001,3.6,21.2,9.0,0.1111,0.8,0.0286,0.6667,0.6,0.6316,2.0,12.0,31.0,0.9650909226022524,0.9863013698630136,0.5853658536585366,0.7346938775510202,dag_10_nodes_10_edges_degrees_ER,13.0,1.0,0.1625,0.27956989250000003,3.0,0.0,0.0,0.0
dag_10_nodes_10_edges_degrees_ER,10,10,new,3595,0.2969589428976178,82,9.0,0.28886,0.6399999999999999,0.07428,0.7111400000000001,0.6399999999999999,0.6736800000000001,3.6,20.2,9.0,0.1111,0.8,0.0286,0.6667,0.6,0.6316,2.0,12.0,31.0,0.9438720955605138,1.0,0.59375,0.7450980392156863,dag_10_nodes_10_edges_degrees_ER,13.0,1.0,0.1625,0.27956989250000003,3.0,0.0,0.0,0.0
