,,meta,meta,meta,time,time,remove_n,remove_n,dag_F1,dag_F1,dag_shd,dag_shd,dag_sid,dag_sid,AP,AP,CIT_Precision,CIT_Precision,CIT_F1,CIT_F1
dag_5_nodes_5_edges_semantics_SF,new,5,4,50,0.02679589156061411,0.008149852620535716,2.58,4.977869390961296,0.9933339999999999,0.034844925317873233,0.05,0.2525381361380527,0.03,0.21213203435596423,0.9968077640667565,0.006978285524088291,0.9962406015037594,0.014066381153285507,0.8878290331700232,0.051240205606613624
dag_5_nodes_5_edges_semantics_SF,org,5,4,50,0.02731040244922042,0.007987385173092726,2.44,4.651793597470699,0.7422216,0.04456327926232813,1.06,0.3136356914300021,4.088,0.5673569225373215,0.9968077640667565,0.006978285524088291,0.9904490957122537,0.024910837915960347,0.8898349040115104,0.04896048614350154
dag_5_nodes_5_edges_semantics_random,new,5,5,50,0.04198908205144107,0.0066486289232310525,9.84,3.9967333600104484,0.9683240000000001,0.06444247730831468,0.19,0.3897932471326358,0.65,1.4785886817488894,0.991943317961402,0.0060982349466487465,0.9988235294117647,0.005822019521239919,0.9096272493705544,0.053948525147747894
dag_5_nodes_5_edges_semantics_random,org,5,5,50,0.04340584496036172,0.007086604343420465,9.72,3.7035008258871684,0.7918801333333333,0.032931657631499155,1.074,0.3002108102854475,4.793333333333334,0.401329988459856,0.991943317961402,0.0060982349466487465,0.9984117647058823,0.008130224958155035,0.9108022174420742,0.0524606585347164
dag_5_nodes_7_edges_degrees_ER,new,5,7,50,0.062417715890333056,0.007752165472366872,7.66,3.4559029653800244,0.8778606666666667,0.046782823645100925,0.9866666666666667,0.5421047417431508,4.950666666666667,0.5336410676809332,0.9986142033471856,0.0011242813209182457,0.9991425120772947,0.004509166600265141,0.9581866611159078,0.029572476214670837
dag_5_nodes_7_edges_degrees_ER,org,5,7,50,0.06851625415496528,0.008596126663298771,7.66,3.4559029653800244,0.8693286666666666,0.08268371683121738,1.0506666666666666,0.7819459417263529,5.1226666666666665,1.2700891821491296,0.9986142033471856,0.0011242813209182457,0.9991425120772947,0.004509166600265141,0.9581866611159078,0.029572476214670837
dag_5_nodes_7_edges_degrees_SF,new,5,4,50,0.026041143862530588,0.007086088943104954,5.14,4.814985112402016,0.7106800000000001,0.017666918237202556,1.54,0.19794866372215741,3.0,0.0,0.9598562973825703,0.019657098591207702,0.9170922413569473,0.07294067202524462,0.8564680783743881,0.0680488071154773
dag_5_nodes_7_edges_degrees_SF,org,5,4,50,0.026303628189489246,0.006546478487494779,4.68,4.501428344743159,0.6773483333333334,0.10135253450210313,1.69,0.48329228068677915,3.725,2.197081784401058,0.9598562973825703,0.019657098591207702,0.893269555034261,0.08393454515669195,0.8526924929459428,0.07030878461723727
dag_5_nodes_7_edges_degrees_random,new,5,7,50,0.08378404766321182,0.024227545770850005,34.7,17.193081190302294,0.699259,0.10519329714523507,3.273333333333333,0.9832843294603846,8.636666666666667,1.7029020181580363,0.9938933236372516,0.0044271058436960095,0.9924210495283847,0.017097056578107294,0.625374310813553,0.3184567206808602
dag_5_nodes_7_edges_degrees_random,org,5,7,50,0.06241894059814513,0.015447421943978662,17.06,5.860312731085471,0.5239235333333333,0.1915001355125362,4.272666666666667,1.4197775367881595,12.178666666666665,3.4605830974200953,0.9938933236372516,0.0044271058436960095,0.991572224824304,0.01822356221751103,0.87757438091829,0.05603406474425864
dag_5_nodes_7_edges_none_ER,new,5,7,50,0.06694038467481732,0.006891971329641755,13.5,6.5690989659533825,0.921536,0.0241978115893625,0.8,0.4403152859263555,3.3,0.3499271061118826,0.9980984887942138,0.0019440360692197381,1.0,0.0,0.8995117689674282,0.06378677969800155
dag_5_nodes_7_edges_none_ER,org,5,7,50,0.06512146574445069,0.012746192512060092,8.12,5.192773628725181,0.5883426,0.0884741057427516,3.05,0.7864282470480711,10.113999999999999,1.5457657768027775,0.9980984887942138,0.0019440360692197381,0.9969740215188466,0.009171750706175296,0.9445169570285007,0.04358045513734352
dag_5_nodes_7_edges_none_SF,new,5,4,50,0.024802990704774857,0.010272533513387022,5.54,6.627740095651776,0.5929783333333334,0.10944213006318203,2.11,0.5569698551098918,3.683333333333333,0.9513387154289071,0.9298393858221035,0.05421255066116409,0.9720133667502089,0.06829328169089822,0.6517160930128552,0.2314405428742453
dag_5_nodes_7_edges_none_SF,org,5,4,50,0.024233487201854587,0.009690286446212993,5.22,6.1321834177874806,0.5545283333333333,0.14953262869237202,2.42,0.880141196670794,5.04,2.129737615981173,0.9298393858221035,0.05421255066116409,0.9639115148983569,0.07043419257373389,0.690346661987627,0.20451014038474993
dag_5_nodes_7_edges_none_random,new,5,7,50,0.07139907604083419,0.021931618248777995,9.88,17.07204422081758,0.970852,0.0538531079958838,0.38,0.6892764618179896,0.7,1.7525491637693285,0.9994808061570649,0.000591573613512551,0.9985067413905133,0.005255034444741499,0.8997474581056936,0.2487934899223385
dag_5_nodes_7_edges_none_random,org,5,7,50,0.06920009999535978,0.008828183440801272,4.98,4.358852123751698,0.7783195333333333,0.20148720833793407,1.6646666666666667,1.5349652658438036,7.265333333333333,4.308226376651028,0.9994808061570649,0.000591573613512551,0.9975513925439446,0.006173794819722919,0.972452529331465,0.031054840558205878
dag_5_nodes_7_edges_semantics_ER,new,5,7,50,0.1540415925066918,0.01356009592207945,68.48,10.208519851135149,0.843719,0.03053155258189836,1.17,0.38611090719255936,7.33,0.9455049401440138,0.9998529473727088,0.00025134033104131525,1.0,0.0,0.0764068659604937,0.07443538852823532
dag_5_nodes_7_edges_semantics_ER,org,5,7,50,0.06469070294871926,0.008961594282995486,1.52,1.5938657921121546,0.917979,0.07474825783922993,0.59,0.636396103067893,2.2319999999999998,1.6404877323527898,0.9998529473727088,0.00025134033104131525,1.0,0.0,0.9938755974072927,0.007931066754151698
dag_5_nodes_7_edges_semantics_SF,new,5,4,50,0.09054829033091664,0.037981222463973695,10.56,6.21111577606419,0.7713333333333334,0.11955750345609036,1.1,0.6624013211068359,2.88,1.7218879055222132,0.9559501340561486,0.03480483573326996,0.9718574635241303,0.056234002154505164,0.7533717676937421,0.13536914666711622
dag_5_nodes_7_edges_semantics_SF,org,5,4,50,0.09927461117506027,0.038405983122805916,9.84,5.6183373239521925,0.5916637333333333,0.1261357071391087,1.87,0.6984677106761221,5.811333333333334,2.3761915259087285,0.9559501340561486,0.03480483573326996,0.948726197549727,0.07654497430538378,0.7631650682987893,0.1249317195173357
dag_5_nodes_7_edges_semantics_random,new,5,7,50,0.32332932895049454,0.03706719519560216,42.7,2.936400684442066,0.864332,0.05962529746642093,1.64,0.6311634866964148,5.14,2.176028961391904,0.9922224421094655,0.0037824099690337985,1.0,0.0,0.46473396763248204,0.02369652298693842
dag_5_nodes_7_edges_semantics_random,org,5,7,50,0.21244158975780011,0.05418515549409649,17.44,10.696480443470696,0.5846638666666667,0.1651582267293976,3.265333333333333,1.0837484291090675,11.542666666666667,3.8143305389435587,0.9922224421094655,0.0037824099690337985,0.9884396764188544,0.015061905559388439,0.8444164336411301,0.1738691982545743
dag_10_nodes_10_edges_none_ER,new,8,10,50,2.9945801746845246,0.784942323034425,187.76,32.681243450477645,0.6697313333333333,0.11650748132431303,3.6783333333333332,1.259657702848147,26.286666666666665,7.588931551026652,0.9933318021671775,0.0027341712189687005,1.0,0.0,0.34863595312836254,0.07196225837871531
dag_10_nodes_10_edges_none_ER,org,8,10,50,1.2937392734922468,0.5146095435923504,62.34,20.72030454429093,0.7831037333333333,0.052822364296808616,2.504,0.5844795347406205,20.81533333333333,4.776545160832187,0.9933318021671775,0.0027341712189687005,0.9949525452057385,0.008681091290021113,0.8953593521696878,0.030896377414211806
dag_10_nodes_10_edges_degrees_ER,new,10,10,50,0.28611114583909514,0.07407061783458907,73.96,18.284553534587154,0.6977949999999999,0.0776982407872184,3.398,0.864607968258164,18.226,5.120459561645711,0.9704995742572378,0.009012795414616989,0.9899375845538456,0.014016004587957445,0.7746550572801802,0.04236916080187742
dag_10_nodes_10_edges_degrees_ER,org,10,10,50,0.2862114617694169,0.07645172300902725,73.96,18.284553534587154,0.6359689666666667,0.09220312190725057,3.992,0.9948520554559342,20.398,5.734019141074094,0.9704995742572378,0.009012795414616989,0.9899375845538456,0.014016004587957445,0.7746550572801802,0.04236916080187742
dag_10_nodes_10_edges_degrees_SF,new,10,9,50,1.258717481903732,0.53151855507622,74.64,36.420312789341466,0.7798706,0.054797036925991575,2.725333333333333,0.9126861006761016,4.9,0.7572177261575804,0.989349616928573,0.0072994432975191535,0.9952763632873574,0.009643709753321003,0.7609391448679851,0.1478130783063288
dag_10_nodes_10_edges_degrees_SF,org,10,9,50,1.3178876491449774,0.5672367718837292,74.64,36.420312789341466,0.7772003000000001,0.05851082939542748,2.734,0.9522497528677731,5.006,0.7728584631623262,0.989349616928573,0.0072994432975191535,0.9952763632873574,0.009643709753321003,0.7609391448679851,0.1478130783063288
dag_10_nodes_10_edges_degrees_random,new,10,10,50,0.9131282602623105,0.4154375500562721,68.26,27.446281484874024,0.6010491,0.11913729561703132,5.229333333333333,1.4211974766279654,18.757,3.848626827590575,0.9184283209509655,0.03204982214624213,0.97168811358605,0.0557793519717461,0.40719305249475046,0.28479835900828926
dag_10_nodes_10_edges_degrees_random,org,10,10,50,0.9092416411917656,0.3655743119039848,66.14,24.07387439884633,0.5451598666666667,0.14127672674795655,5.678333333333334,1.4827360641151428,22.198,5.54393464408343,0.9184283209509655,0.03204982214624213,0.9694053747739385,0.056195146700227926,0.43776775514035704,0.2749907817315337
dag_10_nodes_10_edges_none_SF,new,10,9,50,1.2766483255382628,0.8186394353910328,82.4,48.45279630101606,0.5968423333333334,0.1177993431130602,5.0793333333333335,1.2377635086725411,8.816666666666666,4.61149234825393,0.9500531815707352,0.028313746079688354,0.978020719428812,0.04400326621648412,0.5851187127369023,0.2126184912839658
dag_10_nodes_10_edges_none_SF,org,10,9,50,1.3432945720572025,0.9014844989452964,82.4,48.45279630101606,0.5923191333333333,0.12459877818682973,5.1160000000000005,1.2873048362748423,9.135333333333334,5.073064390772619,0.9500531815707352,0.028313746079688354,0.978020719428812,0.04400326621648412,0.5851187127369023,0.2126184912839658
dag_10_nodes_10_edges_none_random,new,10,10,50,3.0709464207477866,0.6657334610919756,211.86,33.754824296169964,0.5625165,0.08693209398130199,5.23,1.0162455914004336,18.343333333333334,3.240791944309886,0.9706069070176488,0.011987849406019092,1.0,0.0,0.07590005084158138,0.11046193352695426
dag_10_nodes_10_edges_none_random,org,10,10,50,2.6255837821401657,0.5547256324066225,155.02,22.590850595146808,0.5664716333333333,0.10358215007040297,4.948,1.264627072560548,13.437333333333333,3.1080587228917196,0.9706069070176488,0.011987849406019092,1.0,0.0,0.45819102145357754,0.15215938653314676
dag_10_nodes_10_edges_semantics_ER,new,10,10,50,0.8246593515947461,0.3043252841425379,62.96,23.003069892729446,0.5230570666666666,0.09133315117574567,5.8020000000000005,1.095495000925223,29.343000000000004,4.853315590626909,0.8880734047980596,0.028626553176475906,0.9289585999389977,0.09853799499503248,0.47439541399148055,0.26334139166845677
dag_10_nodes_10_edges_semantics_ER,org,10,10,50,0.8293803842552007,0.29257239619527975,62.16,21.86261369441038,0.5055164999999999,0.1144088622644863,5.966333333333333,1.283395130590922,29.758666666666667,5.479962717320252,0.8880734047980596,0.028626553176475906,0.928445779426177,0.0982269602892199,0.48734553706441747,0.2550048420031828
dag_10_nodes_10_edges_semantics_SF,new,10,9,50,1.1772994125727565,0.7167098480932301,81.78,42.981861385510825,0.7492726999999999,0.09485430992547875,3.365333333333333,1.167860613557291,9.896,6.490022483530754,0.9606795369226628,0.017214702694187532,0.9879364607239843,0.026475909677484664,0.49381873539153004,0.23560696194191902
dag_10_nodes_10_edges_semantics_SF,org,10,9,50,1.2417686332482845,0.7287146854371969,80.36,41.771858508633606,0.6931909999999999,0.12595659100399212,3.875333333333333,1.425024326482099,12.892000000000001,7.357485151537993,0.9606795369226628,0.017214702694187532,0.9864745068163784,0.028430761157032292,0.5107193229757393,0.21820247684336244
dag_10_nodes_10_edges_semantics_random,new,10,10,50,0.5057888848055154,0.073378960717953,287.18,37.001759472782275,,,,,,,0.9846061083000169,0.0054482983144197574,,,,
dag_10_nodes_10_edges_semantics_random,org,10,10,50,3.0967877244204285,0.8173582230837275,170.92,50.7357459624607,0.9023903333333334,0.1027888767115566,1.5993333333333333,1.3192021570122447,4.574,10.047048708705558,0.9846061083000169,0.0054482983144197574,0.9990507108709304,0.003278101815476125,0.5981290236202408,0.2070489394948742
dag_10_nodes_15_edges_degrees_ER,new,10,15,50,4.811758951814845,2.067150007475551,213.32,72.79141012341431,0.6625064666666667,0.08690870170954694,6.561333333333334,1.3443652456948592,36.58733333333333,8.959520683850991,0.9898250253834232,0.00412384318991713,1.0,0.0,0.6228411816977973,0.17543397290934634
dag_10_nodes_15_edges_degrees_ER,org,10,15,50,4.945287028318271,2.1354189881626944,203.54,66.40236349371173,0.6273370666666667,0.10258511072171661,7.043666666666667,1.6642461675252398,39.62,9.202395429052865,0.9898250253834232,0.00412384318991713,1.0,0.0,0.6531387832356874,0.16239275510235637
dag_10_nodes_15_edges_degrees_SF,new,10,17,50,80.85911058235914,45.692511893418526,957.66,227.14354087947405,0.6847674,0.1059202670631768,6.77,2.008172079788188,31.432,12.485443606088502,0.9965422342317802,0.001253477302809383,1.0,0.0,0.36933500569370264,0.1909708608947636
dag_10_nodes_15_edges_degrees_SF,org,10,17,50,92.1145495350752,58.11767668129987,879.76,238.98378051018184,0.6273688,0.12137028314700299,7.688,2.2946824065518903,35.016,10.167903883680012,0.9965422342317802,0.001253477302809383,1.0,0.0,0.4575899830768772,0.19619303120837728
dag_10_nodes_15_edges_degrees_random,new,10,15,50,9.288312862860039,3.0493946579628393,333.78,43.132586289254654,0.44382583333333336,0.09388963180187838,10.116666666666667,1.3715815060230283,54.51166666666667,9.676045327229671,0.9796448492033537,0.004662284539296394,1.0,0.0,0.2191177878845392,0.12955480127936547
dag_10_nodes_15_edges_degrees_random,org,10,15,50,10.050647063851356,3.5935530839316017,327.1,48.375761345060866,0.43705916666666667,0.09327353435778539,10.283333333333333,1.2290189292051896,56.69,11.017560195118572,0.9796448492033537,0.004662284539296394,1.0,0.0,0.25422728335216305,0.13817611881552314
dag_10_nodes_15_edges_none_ER,new,10,15,50,10.120173360155896,4.216979712876795,330.66,113.73664711938356,0.8471025,0.048622173079720866,3.26,0.8877855964736769,16.211666666666666,5.589896386336452,0.9822935661608244,0.0040436541776997775,1.0,0.0,0.5381124348686818,0.22928152079153838
dag_10_nodes_15_edges_none_ER,org,10,15,50,10.980299599077552,4.1708569349206766,242.36,55.55977108722916,0.5883448666666667,0.13106675048562727,6.888,1.9698378675641797,42.11833333333333,12.087454493086994,0.9822935661608244,0.0040436541776997775,0.9999209486166007,0.0005589776926375828,0.7510517476155522,0.07335466510742311
dag_10_nodes_15_edges_none_SF,new,10,17,50,26.32417001752183,16.979626103206986,416.5,154.10521849485482,0.6408244000000001,0.10870013440203471,8.112666666666666,1.9605276026431313,28.420666666666666,12.427033092171394,0.9942000568748438,0.001931115221493453,0.9999472295514512,0.00037314342015120716,0.520500796497908,0.21527705317658066
dag_10_nodes_15_edges_none_SF,org,10,17,50,26.596094694286585,17.1481552879989,400.62,139.56066488689953,0.6417118,0.11127090200689745,8.104666666666667,2.019800061949061,27.626666666666665,11.676794437887104,0.9942000568748438,0.001931115221493453,0.9999472295514512,0.00037314342015120716,0.5450114707036654,0.20732287513706257
dag_10_nodes_15_edges_none_random,new,10,15,50,25.13423210505396,7.215919158724746,582.38,132.37360394130002,0.809486,0.07791164019291993,4.05,1.4854738816489588,13.08,5.759960317323625,0.9958795816958995,0.0017321284777122856,1.0,0.0,0.28341743666063196,0.157541707106635
dag_10_nodes_15_edges_none_random,org,10,15,50,25.568672413295136,7.827882186889246,576.28,134.22871738725874,0.7811279999999999,0.08831111756576453,4.564,1.5774896099143585,15.17,7.357912581093935,0.9958795816958995,0.0017321284777122856,1.0,0.0,0.2966068484899179,0.1627634565852467
dag_10_nodes_15_edges_semantics_ER,new,10,15,50,7.867857794100419,1.6959870583678804,329.14,52.003928423039085,0.817061,0.06623052912951481,4.49,1.307318489371684,12.71,6.142931893232901,0.986833093048712,0.0038695180600361936,1.0,0.0,0.21357566585217053,0.1978446948259548
dag_10_nodes_15_edges_semantics_ER,org,10,15,50,9.136929449578748,1.9515450331557462,308.86,45.85113890379943,0.6209927333333334,0.1657676285091194,7.054666666666667,2.4484134341796127,30.76366666666667,11.904953184177598,0.986833093048712,0.0038695180600361936,1.0,0.0,0.31156044004311984,0.1762328534803348
dag_10_nodes_15_edges_semantics_SF,new,10,17,50,16.665646594576536,3.9764140986254874,563.52,80.28679206190667,0.6564383333333333,0.10530979389358472,7.746666666666666,2.0144714537801818,32.123333333333335,7.262631501496589,0.9966696833223808,0.0011199209734510862,1.0,0.0,0.03791944641024434,0.04520087536068466
dag_10_nodes_15_edges_semantics_SF,org,10,17,50,20.675222349045796,7.553885127766662,484.64,75.99429624139229,0.5874203,0.1417257066089178,8.627,2.5982134320622605,39.07966666666667,12.634295949002624,0.9966696833223808,0.0011199209734510862,1.0,0.0,0.2692709862630551,0.1561617802171759
dag_10_nodes_15_edges_semantics_random,new,10,15,50,8.177512769522146,2.0859602935706847,310.8,83.24637639965759,0.6791674999999999,0.1360694493903682,6.42,2.122186011966848,25.693333333333335,12.143200742104142,0.9863311080731405,0.004435025117929197,0.9989027154110832,0.004283242376588142,0.30063481718748936,0.26134615588648663
dag_10_nodes_15_edges_semantics_random,org,10,15,50,8.6910985457059,2.278301974811029,297.38,78.03580810716818,0.5340976333333333,0.13454064888708558,8.33,2.1040534252548175,37.138666666666666,9.693594584245767,0.9863311080731405,0.004435025117929197,0.9987974040557718,0.004553175709944587,0.3539603482471285,0.25903027954110375
dag_15_nodes_15_edges_degrees_ER,new,14,15,50,9.255285443132744,2.3838649414752004,241.34,51.23878075307046,0.6761745666666666,0.07364782673701267,6.351,1.2507521999819295,23.516333333333332,5.805334643021048,0.9547514680648271,0.013225819766135127,1.0,0.0,0.3795769401130661,0.14779382486815792
dag_15_nodes_15_edges_degrees_ER,org,14,15,50,9.646675648912787,2.4851278871843108,240.68,50.99357302441081,0.5950632333333333,0.09871791338831384,7.436333333333334,1.5440093067171017,28.477666666666668,7.360915668478891,0.9547514680648271,0.013225819766135127,1.0,0.0,0.3764599091234811,0.14949715983433529
dag_15_nodes_15_edges_none_ER,new,14,15,50,7.578277270616963,1.6434703263938706,184.72,45.737511956817244,0.7456557333333333,0.09967993162992247,4.719333333333333,1.5912756758789444,23.869333333333334,10.509073047920575,0.961875761382652,0.009177389569808748,0.9943391551264977,0.007657965588091451,0.6062647938040115,0.16506054049792368
dag_15_nodes_15_edges_none_ER,org,14,15,50,7.597431262759492,1.6064718120723585,184.72,45.737511956817244,0.7171196999999999,0.10645755745457376,5.112666666666667,1.6846228643264156,24.453666666666667,11.175915192300248,0.961875761382652,0.009177389569808748,0.9943391551264977,0.007657965588091451,0.6062647938040115,0.16506054049792368
dag_15_nodes_15_edges_degrees_SF,new,15,14,50,10.26087094856426,2.7468871948500704,224.44,58.0289020177683,0.5668743333333333,0.06649570453196064,7.528666666666667,1.1931210619550412,24.27466666666667,5.799787156935988,0.9359375131287737,0.015962671792248674,0.9910058726893533,0.012971325038007582,0.4650393769991716,0.2156639828821957
dag_15_nodes_15_edges_degrees_SF,org,15,14,50,10.588497350057587,2.942868245420187,223.56,58.99573142635501,0.6254324,0.08811896817083179,6.772,1.4757965680282907,21.068,8.078554124018348,0.9359375131287737,0.015962671792248674,0.9900403554479739,0.01404079884000822,0.4675219950763713,0.21780290473765176
dag_15_nodes_15_edges_degrees_random,new,15,15,50,10.286885492037982,1.9764579413977634,218.94,42.41168976321774,0.7486336666666666,0.0644247208788479,4.550666666666666,1.2734020710157181,16.85,6.454937992715028,0.9512048391240697,0.01853161677928307,0.9944502164111383,0.01598875007143014,0.5906538646611269,0.08004711287514407
dag_15_nodes_15_edges_degrees_random,org,15,15,50,10.276655795527622,2.014936888698068,218.94,42.41168976321774,0.7460228999999999,0.06643317019481046,4.596,1.2831657280781334,17.03,6.471609899698648,0.9512048391240697,0.01853161677928307,0.9944502164111383,0.01598875007143014,0.5906538646611269,0.08004711287514407
dag_15_nodes_15_edges_none_SF,new,15,14,50,40.37760964204557,27.853176597142998,517.38,240.15164341876718,0.6839723333333333,0.10721745016797192,6.564666666666667,1.8722270197829758,15.414000000000001,10.600500758291123,0.9805025596319361,0.009603483376554513,0.9996923076923077,0.002175713172881681,0.32425917392961706,0.2651685591814164
dag_15_nodes_15_edges_none_SF,org,15,14,50,41.16841747775674,29.200769482373943,512.46,231.181367973198,0.6764544666666668,0.10603464716268969,6.612666666666667,1.791652222691343,16.523333333333333,9.64545702752551,0.9805025596319361,0.009603483376554513,0.9996923076923077,0.002175713172881681,0.33218423354768073,0.2618001603175541
dag_15_nodes_15_edges_none_random,new,15,15,50,15.160152269611135,3.9490219354609333,299.3,69.53262338130004,0.7635409333333334,0.0640175238304931,4.504,1.254698923150531,32.388000000000005,9.548194401379277,0.9534713673351102,0.010618628789152394,1.0,0.0,0.4786261208197173,0.2057195462484556
dag_15_nodes_15_edges_none_random,org,15,15,50,14.30189472746104,4.116360595418033,278.58,78.5106492191749,0.7274386333333334,0.10219012423034961,4.996666666666667,1.7657647550192033,26.012666666666668,13.773586885470683,0.9534713673351102,0.010618628789152394,0.9982352673614959,0.004125361997519685,0.5357881465853499,0.23693456053589726
dag_15_nodes_15_edges_semantics_ER,new,15,15,50,8.563830027822405,2.8804436839483993,181.08,60.783604126542585,0.7357104333333333,0.11271228303731641,5.585,2.12684560375741,15.362666666666666,7.546961485551592,0.9613059481523889,0.012105373097846274,0.9965357859468063,0.007691089564302621,0.5123044221942893,0.2308200633919923
dag_15_nodes_15_edges_semantics_ER,org,15,15,50,8.554759030947462,2.7831888372884444,178.58,58.21532514409461,0.6619304333333333,0.13385827333711867,6.5729999999999995,2.387122695192847,19.685666666666666,8.327318924851532,0.9613059481523889,0.012105373097846274,0.9949465978072678,0.008275986192132314,0.5237412527810451,0.22097627352091373
dag_15_nodes_15_edges_semantics_SF,new,15,14,50,9.277230497626588,3.0638850234768604,206.02,61.16304406407248,0.6358812,0.05427722097618813,7.206,1.2573717324122522,13.66,2.5997645105286136,0.950850469683777,0.014714737588102845,0.9930394108238635,0.01590877409880932,0.469674263627972,0.2152735262217114
dag_15_nodes_15_edges_semantics_SF,org,15,14,50,9.561995836282149,3.1759596200602824,206.02,61.16304406407248,0.6268012000000001,0.06489064938110915,7.31,1.40149337260987,14.468,3.9883217277548746,0.950850469683777,0.014714737588102845,0.9930394108238635,0.01590877409880932,0.469674263627972,0.2152735262217114
dag_15_nodes_15_edges_semantics_random,new,15,15,50,12.883881811434403,3.4512163530116657,267.1,62.627584064166854,0.8115298,0.10510472673287265,3.963333333333333,2.0454944681048683,28.746666666666666,14.909725326009603,0.9188976466488153,0.014994038554505916,0.994932631181921,0.016409414876069707,0.38726633795413995,0.22387894681211326
dag_15_nodes_15_edges_semantics_random,org,15,15,50,13.054185598250479,3.4324390738867807,266.06,62.77280380833074,0.8008404333333332,0.11245079993081641,4.1273333333333335,2.137747240743424,31.212,17.434769597838258,0.9188976466488153,0.014994038554505916,0.994932631181921,0.016409414876069707,0.39277549546329743,0.22453326742487836
dag_15_nodes_22_edges_degrees_ER,new,15,22,50,14.798926303582267,3.8340487458232726,265.28,60.6714268895691,0.6164438666666667,0.04078398689728722,11.340666666666666,0.7705841939723393,72.34533333333334,10.202395699272556,0.9532204511692765,0.0087226011233455,0.9975291773808843,0.007295120194556847,0.6309485524863754,0.1290537254107684
